"","PrimaryKey","PlotKey","PlotID","State","SpeciesState","County","ProjectName","PhotoLink","EcologicalSiteId","EcolSiteName","Latitude_NAD83","Longitude_NAD83","DateEstablished","DateVisited","BareSoilCover","TotalFoliarCover","GapCover_25_50","GapCover_51_100","GapCover_101_200","GapCover_200_plus","GapCover_25_plus","SoilStability_All","SoilStability_Protected","SoilStability_Unprotected","AH_NonNoxPerenForbCover","AH_NonNoxAnnForbCover","AH_NonNoxPerenGrassCover","AH_NonNoxAnnGrassCover","AH_NonNoxPerenForbGrassCover","AH_NonNoxAnnForbGrassCover","AH_NonNoxShrubCover","AH_NonNoxSubShrubCover","AH_NonNoxSucculentCover","AH_NonNoxTreeCover","AH_NonNoxCover","AH_NoxPerenForbCover","AH_NoxAnnForbCover","AH_NoxPerenGrassCover","AH_NoxAnnGrassCover","AH_NoxPerenForbGrassCover","AH_NoxAnnForbGrassCover","AH_NoxShrubCover","AH_NoxSubShrubCover","AH_NoxSucculentCover","AH_NoxTreeCover","AH_NoxCover","AH_ForbCover","AH_PerenForbCover","AH_PreferredForbCover","AH_GrassCover","AH_PerenGrassCover","AH_AnnGrassCover","AH_TallPerenGrassCover","AH_ShortPerenGrassCover","AH_PerenForbGrassCover","AH_ShrubCover","AH_SagebrushCover","AH_SagebrushCover_Live","AH_NonSagebrushShrubCover","AH_TotalLitterCover","AH_WoodyLitterCover","AH_HerbLitterCover","FH_NonNoxPerenForbCover","FH_NonNoxAnnForbCover","FH_NonNoxPerenGrassCover","FH_NonNoxAnnGrassCover","FH_NonNoxShrubCover","FH_NonNoxSubShrubCover","FH_NonNoxSucculentCover","FH_NonNoxTreeCover","FH_NoxPerenForbCover","FH_NoxAnnForbCover","FH_NoxPerenGrassCover","FH_NoxAnnGrassCover","FH_NoxShrubCover","FH_NoxSubShrubCover","FH_NoxSucculentCover","FH_NoxTreeCover","FH_SagebrushCover","FH_TotalLitterCover","FH_WoodyLitterCover","FH_HerbLitterCover","FH_DuffCover","FH_EmbLitterCover","FH_VagrLichenCover","FH_LichenCover","FH_MossCover","FH_CyanobacteriaCover","FH_RockCover","FH_WaterCover","FH_DepSoilCover","Hgt_Woody_Avg","Hgt_Herbaceous_Avg","Hgt_Forb_Avg","Hgt_PerenForb_Avg","Hgt_Grass_Avg","Hgt_PerenGrass_Avg","Hgt_NoxPerenGrass_Avg","Hgt_NonNoxPerenGrass_Avg","Hgt_TallPerenGrass_Avg","Hgt_ShortPerenGrass_Avg","Hgt_PerenForbGrass_Avg","Hgt_Shrub_Avg","Hgt_NonSagebrushShrub_Avg","Hgt_Sagebrush_Avg","Hgt_Sagebrush_Live_Avg","SagebrushShape_All_ColumnCount","SagebrushShape_All_SpreadCount","SagebrushShape_All_Predominant","SagebrushShape_Live_ColumnCount","SagebrushShape_Live_SpreadCount","SagebrushShape_Live_Predominant","NumSpp_NoxPlant","Spp_Nox","NumSpp_NonNoxPlant","NumSpp_PreferredForb","Spp_Sagebrush","Spp_PreferredForb","Spp_TallPerenGrass","Spp_ShortPerenGrass","RH_Rills","RH_WaterFlowPatterns","RH_PedestalsTerracettes","RH_BareGround","RH_Gullies","RH_WindScouredAreas","RH_LitterMovement","RH_LitterAmount","RH_SoilSurfResisErosion","RH_SoilSurfLossDeg","RH_PlantCommunityComp","RH_Compaction","RH_FuncSructGroup","RH_DeadDyingPlantParts","RH_AnnualProd","RH_InvasivePlants","RH_ReprodCapabilityPeren","RH_BioticIntegrity","RH_HydrologicFunction","RH_SoilSiteStability","RH_CommentsBI","RH_CommentsHF","RH_CommentsSS","Purpose","PurposeFlag","Design","DesignFlag","created_user","created_date","last_edited_user","last_edited_date","DateLoadedInDb","DBKey","GlobalID","Shape"
"31369","20153553202019B2","20153553202019B2","20153553202019B2","NM","NM","Socorro","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35053/202019B/point2/2015","042XB005NM",NA,33.899068,-106.562519,NA,2015-06-02 09:33:00,63.36633663,23.76237624,4.06666667,12.06666667,17.53333333,40.93333333,74.6,1,NA,1,0,0,0.99009901,0,0.99009901,0,3.96039604,16.83168317,1.98019802,0,23.76237624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0.99009901,0,0,0.99009901,0.99009901,3.96039604,3.96039604,NA,0,20.79207921,0,19.8019802,0,0,0.99009901,0,3.96039604,16.83168317,1.98019802,0,0,0,0,0,0,0,0,0,3.96039604,12.87128713,0,12.87128713,0,NA,NA,0,0,NA,0,0,NA,22.06625,29.5275,NA,NA,29.5275,29.5275,NA,29.5275,NA,NA,29.5275,30.48,NA,30.48,NA,NA,NA,NA,NA,NA,NA,0,NA,14,0,"ARNO4",NA,NA,"BOER4","NS","SM","ME","ME","NS","MO","SM","EX","ME","ME","MO","NS","EX","MO","EX","SM","ME","EX","ME","ME",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:39,"2015","2015","{EE92D52E-B906-41C3-8EDB-071974056452}",c(-106.562519, 33.8990680000001)
"31370","20153553202018B1","20153553202018B1","20153553202018B1","NM","NM","Socorro","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35053/202018B/point1/2015","070CY109NM",NA,33.926518,-106.376629,NA,2015-06-02 14:03:59,42.57425743,21.78217822,2.83333333,26.43333333,22.66666667,22.2,74.13333333,1.11111111,NA,1.11111111,0,0.99009901,8.91089109,0,8.91089109,0.99009901,0,9.9009901,2.97029703,0,21.78217822,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0,0,8.91089109,8.91089109,0,2.97029703,0.99009901,8.91089109,0,0,NA,0,44.55445545,0,44.55445545,0,0.99009901,7.92079208,0,0,9.9009901,2.97029703,0,0,0,0,0,0,0,0,0,0,34.65346535,0,34.65346535,0,NA,NA,0,0,NA,0.99009901,0,NA,30.90333333,9.86117647,8.04333333,NA,10.85272727,10.85272727,NA,10.85272727,NA,17.78,10.85272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,0,NA,NA,"MUPO2; SPCR; PLJA","BOER4","SM","MO","MO","ME","SM","NS","SM","MO","MO","MO","MO","NS","EX","ME","EX","MO","ME","ME","MO","MO",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:39,"2015","2015","{3B1BF9E2-7039-498D-9BEE-05EC5E41064D}",c(-106.376629, 33.926518)
"31371","20153553202018B2","20153553202018B2","20153553202018B2","NM","NM","Socorro","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35053/202018B/point2/2015","070CY109NM",NA,33.929564,-106.378256,NA,2015-06-02 15:26:00,38.61386139,21.78217822,4.36666667,23.46666667,18.86666667,24.63333333,71.33333333,1.55555556,3,1.375,0,1.98019802,10.89108911,0,10.89108911,1.98019802,0,5.94059406,7.92079208,0,21.78217822,0,0,0,0,0,0,0,0,0,0,0,1.98019802,0,0,10.89108911,10.89108911,0,4.95049505,4.95049505,10.89108911,0,0,NA,0,48.51485149,4.95049505,42.57425743,0,1.98019802,6.93069307,0,0,4.95049505,7.92079208,0,0,0,0,0,0,0,0,0,0,36.63366337,0.99009901,34.65346535,0,NA,NA,0,0,NA,2.97029703,0,NA,42.672,18.35727273,11.1125,NA,22.49714286,22.49714286,NA,22.49714286,23.368,35.052,22.49714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,0,NA,NA,"MUPO2; SPCR","BOER4","SM","SM","SM","MO","NS","NS","SM","MO","MO","SM","MO","NS","MO","MO","ME","SM","MO","MO","MO","SM",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:39,"2015","2015","{6F8B1621-DF48-4195-84FE-03EE4125C488}",c(-106.378256, 33.929564)
"31597","20153515200103B1","20153515200103B1","20153515200103B1","NM","NM","Eddy","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35015/200103B/point1/2015","042XC025NM",NA,32.0478383,-104.5551433,NA,2015-07-31 10:24:00,13.86138614,31.68316832,0.96666667,9.8,7.63333333,3.8,22.2,5.33333333,6,5,0.99009901,0,29.7029703,0.99009901,30.69306931,0.99009901,0,0,0,0,31.68316832,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0.99009901,0,30.69306931,29.7029703,0.99009901,0.99009901,7.92079208,30.69306931,0,0,NA,0,28.71287129,0.99009901,27.72277228,0.99009901,0,29.7029703,0.99009901,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84158416,0.99009901,14.85148515,0,NA,NA,7.92079208,0,NA,30.69306931,0,NA,25.4,30.87076923,48.26,NA,30.1752,30.1752,NA,30.1752,50.8,24.27111111,30.1752,25.4,25.4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16,0,NA,NA,"BOCU; SPCR","BOER4; BOGR2; DAPU7","NS","NS","SM","SM","NS","NS","MO","MO","NS","NS","NS","NS","SM","SM","SM","NS","SM","SM","NS","NS",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:44,"2015","2015","{085F4D6D-B4B3-471D-A529-4F3EF37A10F0}",c(-104.5551433, 32.0478383)
"31598","20153515200103B2","20153515200103B2","20153515200103B2","NM","NM","Eddy","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35015/200103B/point2/2015","042XC025NM",NA,32.0497533,-104.549665,NA,2015-07-31 09:07:00,8.91089109,55.44554455,0,3.46666667,2.66666667,0,6.13333333,5.55555556,6,5,0,0,53.46534653,0,53.46534653,0,0,0,1.98019802,0,55.44554455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.46534653,53.46534653,0,10.89108911,0.99009901,53.46534653,0,0,NA,0,52.47524752,3.96039604,49.5049505,0,0,53.46534653,0,0,0,1.98019802,0,0,0,0,0,0,0,0,0,0,18.81188119,3.96039604,14.85148515,0,NA,NA,0,0.99009901,NA,15.84158416,0,NA,22.86,44.77925926,NA,NA,44.77925926,44.77925926,NA,44.77925926,49.64545455,NA,44.77925926,20.32,20.32,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13,0,NA,NA,"BOCU","BOER4","NS","NS","SM","SM","NS","NS","SM","NS","NS","NS","NS","NS","SM","NS","NS","NS","NS","NS","NS","NS",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:44,"2015","2015","{511010DF-AEC7-494A-8A5B-4AF9B1F060A8}",c(-104.549665, 32.0497533000001)
"31695","20153535201115B1","20153535201115B1","20153535201115B1","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/201115B/point1/2015","042XB014NM",NA,32.24724,-104.931175,NA,2015-07-23 11:02:00,64.35643564,26.73267327,0.96666667,6.2,15.03333333,38.83333333,61.03333333,1.33333333,2,1,0,0,11.88118812,0,11.88118812,0,20.79207921,0,0.99009901,0,27.72277228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.88118812,11.88118812,0,9.9009901,1.98019802,11.88118812,20.79207921,0,NA,20.79207921,22.77227723,3.96039604,18.81188119,0,0,5.94059406,0,19.8019802,0,0.99009901,0,0,0,0,0,0,0,0,0,0,5.94059406,1.98019802,3.96039604,0,NA,NA,0,0,NA,2.97029703,0,NA,66.74555556,25.908,NA,NA,25.908,25.908,NA,25.908,25.908,NA,25.908,70.485,70.485,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,0,NA,NA,"MUPO2; SPCR","MUTO2","MO","ME","ME","ME","SM","MO","ME","EX","SM","ME","ME","SM","ME","ME","ME","EX","ME","ME","ME","ME",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:48,"2015","2015","{B6262587-E635-4FF5-B290-1490DCFD3044}",c(-104.931175, 32.24724)
"31696","20153535201115B2","20153535201115B2","20153535201115B2","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/201115B/point2/2015","042XE001NM",NA,32.250275,-104.9292067,NA,2015-07-23 12:29:00,19.8019802,20.79207921,0,5.6,13.06666667,14.5,33.16666667,2,NA,2,1.98019802,0,14.85148515,0,16.83168317,0,2.97029703,0,0.99009901,0,20.79207921,0,0,0,0,0,0,0,0,0,0,0,1.98019802,1.98019802,0,14.85148515,14.85148515,0,2.97029703,9.9009901,16.83168317,2.97029703,0,NA,2.97029703,16.83168317,2.97029703,13.86138614,1.98019802,0,14.85148515,0,2.97029703,0,0.99009901,0,0,0,0,0,0,0,0,0,0,3.96039604,0,2.97029703,0,NA,NA,0,0,NA,55.44554455,0,NA,44.196,16.79222222,NA,NA,16.79222222,16.79222222,NA,16.79222222,26.67,13.97,16.79222222,31.32666667,31.32666667,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14,0,NA,NA,"BOCU","BOER4; BOGR2; DAPU7; MUTO2","SM","SM","MO","ME","NS","NS","NS","ME","MO","SM","SM","NS","MO","ME","ME","SM","ME","ME","SM","SM",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:48,"2015","2015","{EC6FC20D-867F-4E47-B17B-350B8D7D6F80}",c(-104.9292067, 32.250275)
"31709","20153535201001B1","20153535201001B1","20153535201001B1","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/201001B/point1/2015","042XB014NM",NA,32.13935,-105.7778183,NA,2015-07-22 12:27:59,44.55445545,45.54455446,1.46666667,18.33333333,10.1,0,29.9,5.44444444,6,5,1.98019802,0,42.57425743,0,44.55445545,0,1.98019802,2.97029703,0.99009901,0,45.54455446,0,0,0,0,0,0,0,0,0,0,0,1.98019802,1.98019802,0,42.57425743,42.57425743,0,7.92079208,21.78217822,44.55445545,1.98019802,0,NA,1.98019802,28.71287129,0.99009901,27.72277228,1.98019802,0,38.61386139,0,1.98019802,1.98019802,0.99009901,0,0,0,0,0,0,0,0,0,0,4.95049505,0,4.95049505,0,NA,NA,2.97029703,0,NA,1.98019802,0,NA,38.94666667,38.28814815,10.16,10.16,39.37,39.37,NA,39.37,59.26666667,38.24941176,38.28814815,31.75,31.75,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,0,NA,NA,"MUPO2; SPCR; BOCU","BOGR2; BOER4; MUTO2","NS","NS","SM","SM","SM","NS","NS","SM","NS","NS","NS","NS","NS","SM","SM","SM","SM","SM","SM","NS",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:48,"2015","2015","{FF2F1503-ABCB-4CA9-AD89-488A9F13E9EF}",c(-105.7778183, 32.13935)
"31743","20153535201001B2","20153535201001B2","20153535201001B2","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/201001B/point2/2015","042XB014NM",NA,32.142655,-105.7717017,NA,2015-07-22 14:03:59,39.6039604,50.4950495,2.83333333,13.33333333,6.83333333,3.03333333,26.03333333,5.44444444,6,5,1.98019802,0,46.53465347,0,48.51485149,0,0,0.99009901,0.99009901,0,50.4950495,0,0,0,0,0,0,0,0,0,0,0,1.98019802,1.98019802,0,46.53465347,46.53465347,0,0,31.68316832,48.51485149,0,0,NA,0,32.67326733,0.99009901,31.68316832,1.98019802,0,46.53465347,0,0,0.99009901,0.99009901,0,0,0,0,0,0,0,0,0,0,2.97029703,0.99009901,1.98019802,0,NA,NA,3.96039604,0,NA,2.97029703,0,NA,22.01333333,32.72692308,NA,NA,32.72692308,32.72692308,NA,32.72692308,NA,31.75,32.72692308,27.94,27.94,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11,0,NA,NA,NA,"BOER4; BOGR2","NS","NS","SM","SM","NS","NS","SM","SM","NS","NS","NS","NS","SM","SM","SM","SM","SM","SM","NS","NS",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:49,"2015","2015","{06D0622F-7446-4C82-89F2-D1EC140E3B6F}",c(-105.7717017, 32.142655)
"31773","20153535200717B1","20153535200717B1","20153535200717B1","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/200717B/point1/2015","042XC006NM",NA,32.8006333,-106.0312967,NA,2015-07-15 16:57:59,79.20792079,10.89108911,1.03333333,7.06666667,11,65.36666667,84.46666667,3,NA,3,0,0,6.93069307,0,6.93069307,0,3.96039604,0,0,0,10.89108911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93069307,6.93069307,0,6.93069307,0,6.93069307,3.96039604,0,NA,3.96039604,15.84158416,1.98019802,13.86138614,0,0,6.93069307,0,3.96039604,0,0,0,0,0,0,0,0,0,0,0,0,9.9009901,1.98019802,7.92079208,0,NA,NA,0,0,NA,0,0,NA,66.88666667,35.84222222,NA,NA,35.84222222,35.84222222,NA,35.84222222,35.84222222,NA,35.84222222,92.71,92.71,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,4,0,NA,NA,"SPAI",NA,"NS","NS","SM","MO","NS","SM","MO","MO","NS","NS","NS","NS","SM","SM","MO","MO","SM","SM","NS","NS",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:49,"2015","2015","{68494F73-CE98-41E6-B626-8044FD6EF348}",c(-106.0312967, 32.8006333000001)
"31774","20153535200717B2","20153535200717B2","20153535200717B2","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/200717B/point2/2015","042XB006NM",NA,32.8050867,-106.0301117,NA,2015-07-15 15:20:00,60.3960396,31.68316832,1.56666667,10,9.76666667,47.73333333,69.06666667,3.33333333,6,3,0,0,18.81188119,0,18.81188119,0,11.88118812,0.99009901,0,0,31.68316832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.81188119,18.81188119,0,18.81188119,0,18.81188119,11.88118812,0,NA,11.88118812,16.83168317,1.98019802,14.85148515,0,0,18.81188119,0,11.88118812,0.99009901,0,0,0,0,0,0,0,0,0,0,0,5.94059406,0.99009901,4.95049505,0,NA,NA,1.98019802,0,NA,0,0,NA,56.30333333,41.53647059,NA,NA,41.53647059,41.53647059,NA,41.53647059,41.53647059,NA,41.53647059,63.5,63.5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,0,NA,NA,"SPAI; MUPO2",NA,"NS","SM","SM","MO","SM","SM","SM","MO","SM","SM","NS","NS","SM","SM","MO","MO","SM","SM","SM","SM",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:49,"2015","2015","{1BB62EC1-A78A-4D36-84DA-174748694380}",c(-106.0301117, 32.8050867000001)
"31775","20153535201008B1","20153535201008B1","20153535201008B1","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/201008B/point1/2015","042XB019NM",NA,32.2398967,-105.7064067,NA,2015-07-16 11:26:59,42.57425743,31.68316832,2.76666667,14.06666667,17.1,10.76666667,44.7,2.66666667,5,2,0.99009901,0,18.81188119,0,19.8019802,0,15.84158416,0,0,0,31.68316832,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0.99009901,0,18.81188119,18.81188119,0,0,11.88118812,19.8019802,15.84158416,0,NA,15.84158416,13.86138614,0,13.86138614,0.99009901,0,14.85148515,0,15.84158416,0,0,0,0,0,0,0,0,0,0,0,0,4.95049505,0,4.95049505,0,NA,NA,2.97029703,0,NA,17.82178218,0,NA,49.53,20.828,7.25714286,7.25714286,26.10555556,26.10555556,NA,26.10555556,NA,21.95285714,20.828,49.53,49.53,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13,0,NA,NA,NA,"BOER4; BOGR2; MUTO2; DAPU7","MO","ME","ME","ME","MO","SM","MO","MO","SM","ME","ME","NS","ME","MO","MO","SM","ME","MO","MO","MO",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:49,"2015","2015","{04751DFA-428A-49B0-89CD-B73378F9735D}",c(-105.7064067, 32.2398967)
"31776","20153535201008B2","20153535201008B2","20153535201008B2","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/201008B/point2/2015","042XB014NM",NA,32.2422817,-105.701055,NA,2015-07-16 09:49:00,35.64356436,32.67326733,3.63333333,12.46666667,5.76666667,0,21.86666667,6,6,6,0,0,32.67326733,0,32.67326733,0,0,0,0,0,32.67326733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.67326733,32.67326733,0,0,0,32.67326733,0,0,NA,0,33.66336634,0,33.66336634,0,0,32.67326733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.84158416,0,15.84158416,0,NA,NA,15.84158416,0,NA,0,0,NA,NA,20.88444444,10.16,10.16,21.29692308,21.29692308,NA,21.29692308,NA,NA,20.88444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,7,0,NA,NA,NA,NA,"NS","SM","SM","MO","SM","MO","SM","NS","SM","NS","NS","NS","SM","NS","SM","NS","NS","NS","NS","SM",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:49,"2015","2015","{C4365668-FD86-4598-BB50-A80D4FA99F33}",c(-105.701055, 32.2422817)
"31777","20153535200515B1","20153535200515B1","20153535200515B1","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/200515B/point1/2015","042XC006NM",NA,33.3182633,-105.93672,NA,2015-07-17 11:58:00,1.98019802,77.22772277,0.4,0.6,0,0,1,5.22222222,5.22222222,NA,0,0,75.24752475,0,75.24752475,0,0,0.99009901,2.97029703,0,77.22772277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.24752475,75.24752475,0,13.86138614,52.47524752,75.24752475,0,0,NA,0,82.17821782,0.99009901,81.18811881,0,0,73.26732673,0,0,0.99009901,2.97029703,0,0,0,0,0,0,0,0,0,0,13.86138614,0.99009901,12.87128713,0,NA,NA,0,0,NA,6.93069307,0,NA,129.54,60.5837037,NA,NA,60.5837037,60.5837037,NA,60.5837037,69.70888889,57.22470588,60.5837037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11,0,NA,NA,"BOCU","BOER4; BOGR2","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:49,"2015","2015","{EE22954D-A6F8-4EA7-92B2-BEFB41B5F3BC}",c(-105.93672, 33.3182633000001)
"31778","20153535200515B2","20153535200515B2","20153535200515B2","NM","NM","Otero","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35035/200515B/point2/2015","042XC006NM",NA,33.321385,-105.9371317,NA,2015-07-17 10:02:59,8.91089109,48.51485149,1.56666667,10.76666667,6.43333333,0,18.76666667,5.11111111,6,2,0,0,42.57425743,0,42.57425743,0,0,0.99009901,7.92079208,0,48.51485149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.57425743,42.57425743,0,0,29.7029703,42.57425743,0,0,NA,0,35.64356436,0.99009901,34.65346535,0,0,39.6039604,0,0,0.99009901,7.92079208,0,0,0,0,0,0,0,0,0,0,10.89108911,0,10.89108911,0,NA,NA,0,0,NA,31.68316832,0,NA,68.58,47.48695652,NA,NA,47.48695652,47.48695652,NA,47.48695652,NA,43.34933333,47.48695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,15,0,NA,NA,"BOCU","BOGR2; BOER4","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","NS","SM","NS","NS","NS","NS","NS","NS",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:36:50,"2015","2015","{C63A119A-9266-4E56-A284-0FBC4322FB3C}",c(-105.9371317, 33.3213850000001)
"31976","2014355200803B1","2014355200803B1","2014355200803B1","NM","NM","Chaves","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35005/200803B/point1/2014","070DY151NM",NA,32.76666,-105.138988,NA,2014-07-30 15:37:59,11.88118812,33.66336634,1.76666667,12.53333333,8.9,6.73333333,29.93333333,4.88888889,3,5.125,0.99009901,0,25.74257426,0,26.73267327,0,0,0.99009901,4.95049505,1.98019802,33.66336634,0,0,0,0,0,0,0,0,0,0,0,0.99009901,0.99009901,0,25.74257426,25.74257426,0,0.99009901,6.93069307,26.73267327,0,0,NA,0,43.56435644,10.89108911,32.67326733,0.99009901,0,24.75247525,0,0,0.99009901,4.95049505,1.98019802,0,0,0,0,0,0,0,0,0,24.75247525,4.95049505,19.8019802,0,NA,NA,0,0,NA,28.71287129,0,NA,83.82,21.68407407,10.16,10.16,22.12730769,22.12730769,NA,22.12730769,28.78666667,15.12454545,21.68407407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,13,0,NA,NA,"BOCU","DAPU7","SM","SM","SM","MO","SM","NS","NS","SM","SM","SM","SM","MO","MO","MO","MO","SM","MO","MO","SM","SM",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:37:08,"2014","2014","{521D2E41-F330-4749-B342-DCCCE0E6D1EB}",c(-105.138988, 32.7666600000001)
"31977","2014355200803B2","2014355200803B2","2014355200803B2","NM","NM","Chaves","LMF","https://gis.blm.doi.net/attachments/AIM/LMF/35005/200803B/point2/2014","070DY151NM",NA,32.77033,-105.136664,NA,2014-07-30 17:21:00,10.89108911,38.61386139,5.8,17.43333333,12.03333333,2.6,37.86666667,4.33333333,6,4.125,1.98019802,0.99009901,25.74257426,0,27.72277228,0.99009901,0.99009901,0,8.91089109,0.99009901,38.61386139,0,0,0,0,0,0,0,0,0,0,0,2.97029703,1.98019802,0,25.74257426,25.74257426,0,1.98019802,12.87128713,27.72277228,0.99009901,0,NA,0.99009901,34.65346535,7.92079208,26.73267327,1.98019802,0.99009901,25.74257426,0,0.99009901,0,7.92079208,0.99009901,0,0,0,0,0,0,0,0,0,18.81188119,0.99009901,17.82178218,0,NA,NA,0,0,NA,31.68316832,0,NA,53.76333333,23.89481481,45.72,45.72,23.05538462,23.05538462,NA,23.05538462,NA,16.60769231,23.89481481,57.57333333,57.57333333,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14,0,NA,NA,"BOCU","DAPU7","SM","MO","MO","MO","SM","NS","SM","ME","NS","SM","MO","NS","ME","EX","ME","ME","MO","ME","MO","SM",NA,NA,NA,NA,NA,NA,NA,"ILMOCAIMDBO",2022-01-13 10:47:44,"ILMOCAIMDBO",2022-01-13 12:37:08,"2014","2014","{56A735B5-B896-4E86-9DA6-D47A0E97E11F}",c(-105.136664, 32.7703300000001)
